Datetime,Symbol,RS_Open,Future_15m,Future_30m,Future_60m,Rank
2026-06-22 15:15:00+05:30,ASIANPAINT.NS,0.0026,-0.419,-0.2245,0.303,2
2026-06-23 09:15:00+05:30,ASIANPAINT.NS,-0.0921,0.1954,0.6988,0.7777,1
2026-06-23 09:30:00+05:30,ASIANPAINT.NS,0.0822,0.5024,0.5287,0.7612,1
2026-06-23 09:45:00+05:30,ASIANPAINT.NS,0.4585,0.0261,0.0784,0.2462,1
2026-06-23 10:00:00+05:30,ASIANPAINT.NS,0.0634,0.0522,0.2312,0.3842,1
2026-06-23 10:15:00+05:30,ASIANPAINT.NS,0.0978,0.1789,0.1678,0.3169,1
2026-06-23 10:30:00+05:30,ASIANPAINT.NS,0.2086,-0.0112,0.1526,-0.0112,1
2026-06-23 10:45:00+05:30,ASIANPAINT.NS,0.0727,0.1637,0.1489,-0.3349,2
2026-06-23 11:00:00+05:30,ASIANPAINT.NS,0.0625,-0.0149,-0.1635,-0.6391,2
2026-06-23 11:15:00+05:30,ASIANPAINT.NS,0.0112,-0.1486,-0.4831,-0.8101,1
2026-06-23 11:30:00+05:30,ASIANPAINT.NS,-0.0083,-0.3349,-0.4764,-1.0421,2
2026-06-23 11:45:00+05:30,ASIANPAINT.NS,0.1019,-0.1419,-0.3286,-0.6759,2
2026-06-23 12:00:00+05:30,ASIANPAINT.NS,-0.0634,-0.187,-0.5684,-0.5048,2
2026-06-23 12:15:00+05:30,ASIANPAINT.NS,-0.1119,-0.3821,-0.3484,-0.3484,1
2026-06-23 12:30:00+05:30,ASIANPAINT.NS,-0.3883,0.0338,0.0639,-0.0113,2
2026-06-23 12:45:00+05:30,ASIANPAINT.NS,0.1157,0.0301,0.0,-0.109,1
2026-06-23 13:00:00+05:30,ASIANPAINT.NS,0.0637,-0.0301,-0.0752,-0.0639,1
2026-06-23 13:15:00+05:30,ASIANPAINT.NS,0.0385,-0.0451,-0.109,-0.0714,2
2026-06-23 13:30:00+05:30,ASIANPAINT.NS,0.0258,-0.0639,0.0113,0.0865,1
2026-06-23 13:45:00+05:30,ASIANPAINT.NS,0.0394,0.0753,0.0376,0.35,2
2026-06-23 14:00:00+05:30,ASIANPAINT.NS,-0.0802,-0.0376,0.0752,0.0338,2
2026-06-23 14:15:00+05:30,ASIANPAINT.NS,-0.0362,0.1129,0.3123,0.1204,1
2026-06-23 14:30:00+05:30,ASIANPAINT.NS,0.0999,0.1992,-0.0413,0.5186,2
2026-06-23 14:45:00+05:30,ASIANPAINT.NS,0.237,-0.24,-0.1913,0.3038,1
2026-06-23 15:00:00+05:30,ASIANPAINT.NS,0.0858,0.0489,0.5602,-0.0865,1
2026-06-23 15:15:00+05:30,ASIANPAINT.NS,0.1892,0.5111,0.496,0.2518,2
2026-06-24 09:15:00+05:30,ASIANPAINT.NS,0.125,-0.015,-0.643,-0.1495,1
2026-06-24 09:30:00+05:30,ASIANPAINT.NS,0.0326,-0.6282,-0.243,-0.3963,1
2026-06-24 09:45:00+05:30,ASIANPAINT.NS,-0.556,0.3876,0.4967,0.4365,2
2026-06-24 10:00:00+05:30,ASIANPAINT.NS,0.0835,0.1087,-0.1537,-0.1537,1
2026-06-24 10:15:00+05:30,ASIANPAINT.NS,-0.0167,-0.2621,-0.0599,-0.1872,1
2026-06-24 10:30:00+05:30,ASIANPAINT.NS,-0.2225,0.2027,0.0,0.1201,2
2026-06-24 10:45:00+05:30,ASIANPAINT.NS,0.1286,-0.2023,-0.1274,0.1873,1
2026-06-24 11:00:00+05:30,ASIANPAINT.NS,-0.3436,0.0751,0.1201,0.3792,2
2026-06-24 11:15:00+05:30,ASIANPAINT.NS,0.1214,0.045,0.3151,0.3976,1
2026-06-24 11:30:00+05:30,ASIANPAINT.NS,-0.0799,0.27,0.2587,-0.0113,1
2026-06-24 11:45:00+05:30,ASIANPAINT.NS,0.3097,-0.0112,0.0823,-0.2206,1
2026-06-24 12:00:00+05:30,ASIANPAINT.NS,0.0501,0.0935,-0.2693,-0.2094,1
2026-06-24 12:15:00+05:30,ASIANPAINT.NS,0.0376,-0.3624,-0.3026,-0.3139,1
2026-06-24 12:30:00+05:30,ASIANPAINT.NS,-0.3443,0.06,0.06,0.0975,2
2026-06-24 12:45:00+05:30,ASIANPAINT.NS,0.0058,0.0,-0.0112,-0.3448,1
2026-06-24 13:00:00+05:30,ASIANPAINT.NS,-0.1152,-0.0112,0.0375,-0.4722,2
2026-06-24 13:15:00+05:30,ASIANPAINT.NS,-0.1101,0.0487,-0.3336,-0.4498,1
2026-06-24 13:30:00+05:30,ASIANPAINT.NS,-0.0288,-0.3821,-0.5095,-0.1274,1
2026-06-24 13:45:00+05:30,ASIANPAINT.NS,-0.3043,-0.1279,-0.1166,0.3497,2
2026-06-24 14:00:00+05:30,ASIANPAINT.NS,-0.132,0.0113,0.3841,0.2787,2
2026-06-24 14:15:00+05:30,ASIANPAINT.NS,0.0192,0.3727,0.4669,0.433,1
2026-06-24 14:30:00+05:30,ASIANPAINT.NS,0.3685,0.0938,-0.105,-0.3901,1
2026-06-24 14:45:00+05:30,ASIANPAINT.NS,0.1021,-0.1986,-0.0337,-0.4235,1
2026-06-24 15:00:00+05:30,ASIANPAINT.NS,0.0271,0.1652,-0.2854,0.7472,1
2026-06-24 15:15:00+05:30,ASIANPAINT.NS,0.1467,-0.4499,-0.3899,0.3299,1
2026-06-25 09:15:00+05:30,ASIANPAINT.NS,-1.0097,0.0603,1.0356,0.7343,1
2026-06-25 09:30:00+05:30,ASIANPAINT.NS,0.0426,0.9747,0.7226,0.8242,1
2026-06-25 09:45:00+05:30,ASIANPAINT.NS,0.8101,-0.2497,-0.2982,-0.2646,1
2026-06-25 10:00:00+05:30,ASIANPAINT.NS,-0.2991,-0.0486,0.1009,0.3251,1
2026-06-25 10:15:00+05:30,ASIANPAINT.NS,0.0093,0.1495,0.0336,0.2505,1
2026-06-25 10:30:00+05:30,ASIANPAINT.NS,0.1186,-0.1157,0.224,0.3359,1
2026-06-25 10:45:00+05:30,ASIANPAINT.NS,-0.1757,0.3401,0.2168,0.4148,2
2026-06-25 11:00:00+05:30,ASIANPAINT.NS,0.3433,-0.1229,0.1117,-0.3352,1
2026-06-25 11:15:00+05:30,ASIANPAINT.NS,-0.0853,0.2349,0.1976,-0.4027,1
2026-06-25 11:30:00+05:30,ASIANPAINT.NS,0.2128,-0.0372,-0.4464,-0.8259,1
2026-06-25 11:45:00+05:30,ASIANPAINT.NS,-0.205,-0.4094,-0.5992,-0.6959,2
2026-06-25 12:00:00+05:30,ASIANPAINT.NS,-0.4387,-0.1906,-0.3812,-0.4671,2
2026-06-25 12:15:00+05:30,ASIANPAINT.NS,-0.0208,-0.1909,-0.0973,-0.3145,2
2026-06-25 12:30:00+05:30,ASIANPAINT.NS,-0.1548,0.0938,-0.0863,-0.0075,2
2026-06-25 12:45:00+05:30,ASIANPAINT.NS,0.077,-0.1799,-0.2174,-0.0112,1
2026-06-25 13:00:00+05:30,ASIANPAINT.NS,-0.0807,-0.0375,0.0788,-0.1314,2
2026-06-25 13:15:00+05:30,ASIANPAINT.NS,-0.0739,0.1164,0.2066,-0.1728,2
2026-06-25 13:30:00+05:30,ASIANPAINT.NS,0.0379,0.09,-0.2101,-0.6078,1
2026-06-25 13:45:00+05:30,ASIANPAINT.NS,0.1724,-0.2999,-0.3786,-0.6184,1
2026-06-25 14:00:00+05:30,ASIANPAINT.NS,-0.1354,-0.079,-0.3985,-0.6353,2
2026-06-25 14:15:00+05:30,ASIANPAINT.NS,0.0388,-0.3198,-0.2408,-0.4778,1
2026-05-18 09:15:00+05:30,COALINDIA.NS,0.5731,0.3794,0.3903,1.3118,1
2026-05-18 09:30:00+05:30,COALINDIA.NS,0.4429,0.0108,0.7236,0.7776,1
2026-05-18 09:45:00+05:30,COALINDIA.NS,0.2239,0.7127,0.9179,0.9611,1
2026-05-18 10:00:00+05:30,COALINDIA.NS,0.6311,0.2037,0.0536,0.0643,1
2026-05-18 10:15:00+05:30,COALINDIA.NS,0.1609,-0.1498,0.0428,-0.4815,1
2026-05-18 10:30:00+05:30,COALINDIA.NS,-0.3207,0.1929,0.0107,-0.4072,2
2026-05-18 10:45:00+05:30,COALINDIA.NS,0.0017,-0.1818,-0.5241,-0.5776,2
2026-05-18 11:00:00+05:30,COALINDIA.NS,-0.204,-0.3429,-0.4179,-0.4394,2
2026-05-18 11:15:00+05:30,COALINDIA.NS,-0.4306,-0.0753,-0.0538,0.0968,2
2026-05-18 11:30:00+05:30,COALINDIA.NS,-0.2319,0.0215,-0.0215,0.1399,2
2026-05-18 11:45:00+05:30,COALINDIA.NS,0.2518,-0.043,0.1506,-0.355,2
2026-05-18 12:00:00+05:30,COALINDIA.NS,-0.2297,0.1937,0.1614,-0.1722,2
2026-05-18 12:15:00+05:30,COALINDIA.NS,0.0822,-0.0322,-0.5049,-0.6016,2
2026-05-18 12:30:00+05:30,COALINDIA.NS,-0.1327,-0.4728,-0.3331,-0.9564,2
2026-05-18 12:45:00+05:30,COALINDIA.NS,-0.7356,0.1404,-0.0972,-0.3239,2
2026-05-18 13:00:00+05:30,COALINDIA.NS,0.1762,-0.2372,-0.6253,-0.4636,1
2026-05-18 13:15:00+05:30,COALINDIA.NS,-0.2303,-0.3891,-0.227,-0.4539,2
2026-05-18 13:30:00+05:30,COALINDIA.NS,-0.4493,0.1627,0.1627,0.0325,2
2026-05-18 13:45:00+05:30,COALINDIA.NS,0.0504,0.0,-0.2275,-0.4441,1
2026-05-18 14:00:00+05:30,COALINDIA.NS,0.0152,-0.2275,-0.13,0.1625,1
2026-05-18 14:15:00+05:30,COALINDIA.NS,-0.2361,0.0977,-0.2171,0.228,2
2026-05-18 14:30:00+05:30,COALINDIA.NS,0.1098,-0.3145,0.2928,-0.4989,2
2026-05-18 14:45:00+05:30,COALINDIA.NS,-0.3076,0.6093,0.4461,-0.3046,2
2026-05-18 15:00:00+05:30,COALINDIA.NS,0.3479,-0.1622,-0.7894,-0.9084,1
2026-05-18 15:15:00+05:30,COALINDIA.NS,-0.2162,-0.6282,-0.7474,-0.8557,2
2026-05-19 09:15:00+05:30,COALINDIA.NS,-1.2211,-0.1199,-0.1199,-0.1526,2
2026-05-19 09:30:00+05:30,COALINDIA.NS,-0.1545,0.0,-0.1091,0.0437,1
2026-05-19 09:45:00+05:30,COALINDIA.NS,0.2251,-0.1091,-0.0327,0.0218,1
2026-05-19 10:00:00+05:30,COALINDIA.NS,-0.4523,0.0765,0.153,-0.4807,2
2026-05-19 10:15:00+05:30,COALINDIA.NS,0.0975,0.0764,0.0546,-0.6004,2
2026-05-19 10:30:00+05:30,COALINDIA.NS,0.0093,-0.0218,-0.6327,-0.4473,2
2026-05-19 10:45:00+05:30,COALINDIA.NS,-0.0509,-0.611,-0.6547,-0.4801,2
2026-05-19 11:00:00+05:30,COALINDIA.NS,-0.23,-0.0439,0.1866,-0.022,2
2026-05-19 11:15:00+05:30,COALINDIA.NS,-0.0848,0.2306,0.1757,0.3844,1
2026-05-19 11:30:00+05:30,COALINDIA.NS,0.139,-0.0548,-0.2082,0.0438,2
2026-05-19 11:45:00+05:30,COALINDIA.NS,-0.0754,-0.1535,0.2083,0.0877,2
2026-05-19 12:00:00+05:30,COALINDIA.NS,-0.1044,0.3624,0.2526,0.3184,2
2026-05-19 12:15:00+05:30,COALINDIA.NS,0.2893,-0.1094,-0.1203,0.0328,1
2026-05-19 12:30:00+05:30,COALINDIA.NS,-0.0711,-0.011,0.0657,-0.0548,2
2026-05-19 12:45:00+05:30,COALINDIA.NS,0.0167,0.0767,0.1534,-0.0219,1
2026-05-19 13:00:00+05:30,COALINDIA.NS,0.0839,0.0766,-0.1204,0.0219,1
2026-05-19 13:15:00+05:30,COALINDIA.NS,-0.0248,-0.1969,-0.175,-0.0547,1
2026-05-19 13:30:00+05:30,COALINDIA.NS,-0.1105,0.0219,0.1425,0.1973,2
2026-05-19 13:45:00+05:30,COALINDIA.NS,0.0312,0.1205,0.1205,0.0219,1
2026-05-19 14:00:00+05:30,COALINDIA.NS,0.0006,0.0,0.0547,0.0109,1
2026-05-19 14:15:00+05:30,COALINDIA.NS,0.0601,0.0547,-0.0985,0.0109,1
2026-05-19 14:30:00+05:30,COALINDIA.NS,0.2347,-0.1531,-0.0437,-0.4375,1
2026-05-19 14:45:00+05:30,COALINDIA.NS,-0.147,0.1095,0.1095,-0.2081,2
2026-05-19 15:00:00+05:30,COALINDIA.NS,0.1512,0.0,-0.3939,-0.2845,1
2026-05-19 15:15:00+05:30,COALINDIA.NS,0.0773,-0.3939,-0.3173,-0.6784,1
2026-05-20 09:15:00+05:30,COALINDIA.NS,0.0234,0.0769,0.1099,0.0989,2
2026-05-20 09:30:00+05:30,COALINDIA.NS,-0.0916,0.0329,-0.3622,0.5379,2
2026-05-20 09:45:00+05:30,COALINDIA.NS,-0.0244,-0.395,-0.011,0.1646,2
2026-05-20 10:00:00+05:30,COALINDIA.NS,-0.2293,0.3856,0.9034,0.7491,1
2026-05-20 10:15:00+05:30,COALINDIA.NS,0.2701,0.5158,0.1756,0.3841,1
2026-05-20 10:30:00+05:30,COALINDIA.NS,0.406,-0.3385,-0.1529,0.0655,1
2026-05-20 10:45:00+05:30,COALINDIA.NS,-0.3852,0.1862,0.2082,0.252,2
2026-05-20 11:00:00+05:30,COALINDIA.NS,0.0963,0.0219,0.2187,-0.0328,1
2026-05-20 11:15:00+05:30,COALINDIA.NS,-0.1566,0.1968,0.0437,0.1203,2
2026-05-20 11:30:00+05:30,COALINDIA.NS,0.175,-0.1528,-0.251,-0.0109,1
2026-05-20 11:45:00+05:30,COALINDIA.NS,-0.1466,-0.0983,0.0765,0.3278,2
2026-05-20 12:00:00+05:30,COALINDIA.NS,-0.0225,0.175,0.2406,0.361,2
2026-05-20 12:15:00+05:30,COALINDIA.NS,0.1617,0.0655,0.2511,0.0874,1
2026-05-20 12:30:00+05:30,COALINDIA.NS,0.009,0.1855,0.12,0.12,2
2026-05-20 12:45:00+05:30,COALINDIA.NS,0.111,-0.0653,-0.1634,0.0545,1
2026-05-20 13:00:00+05:30,COALINDIA.NS,-0.0047,-0.0981,0.0,0.1744,1
2026-05-20 13:15:00+05:30,COALINDIA.NS,0.0485,0.0982,0.2182,0.1527,1
2026-05-20 13:30:00+05:30,COALINDIA.NS,-0.0097,0.1199,0.1744,0.0545,2
2026-05-20 13:45:00+05:30,COALINDIA.NS,-0.0117,0.0544,-0.0653,-0.1851,1
2026-05-20 14:00:00+05:30,COALINDIA.NS,-0.0785,-0.1197,-0.1197,-0.1306,1
2026-05-20 14:15:00+05:30,COALINDIA.NS,-0.1787,0.0,-0.1198,-0.0545,2
2026-05-20 14:30:00+05:30,COALINDIA.NS,-0.0478,-0.1198,-0.0109,0.6972,1
2026-05-20 14:45:00+05:30,COALINDIA.NS,-0.1182,0.1091,0.0654,1.0688,1
2026-05-20 15:00:00+05:30,COALINDIA.NS,0.1572,-0.0436,0.7081,1.0023,1
2026-05-20 15:15:00+05:30,COALINDIA.NS,-0.0286,0.752,1.0027,1.0463,2
2026-05-21 09:15:00+05:30,COALINDIA.NS,0.8599,0.2488,0.2921,0.119,1
2026-05-21 09:30:00+05:30,COALINDIA.NS,0.0386,0.0432,0.0432,-0.0863,1
2026-05-21 09:45:00+05:30,COALINDIA.NS,0.1024,0.0,-0.1726,-0.1618,1
2026-05-21 10:00:00+05:30,COALINDIA.NS,-0.0072,-0.1726,-0.1294,-0.3883,1
2026-05-21 10:15:00+05:30,COALINDIA.NS,-0.4298,0.0432,0.0108,-0.2593,2
2026-05-21 10:30:00+05:30,COALINDIA.NS,0.0683,-0.0324,-0.2592,-0.216,2
2026-05-21 10:45:00+05:30,COALINDIA.NS,0.1077,-0.2269,-0.2701,-0.2161,1
2026-05-21 11:00:00+05:30,COALINDIA.NS,-0.1164,-0.0433,0.0433,0.1949,2
2026-05-21 11:15:00+05:30,COALINDIA.NS,-0.2695,0.0867,0.0542,-0.0433,2
2026-05-21 11:30:00+05:30,COALINDIA.NS,0.0835,-0.0325,0.1515,-0.3247,1
2026-05-21 11:45:00+05:30,COALINDIA.NS,0.042,0.1841,-0.0974,-0.1841,2
