Datetime,Symbol,Gap,RVOL,ORB_High,ORB_Low,ORB_Range,ORB_Percent,Future_15m,Future_30m,Future_60m,Rank
2026-06-11 09:15:00+05:30,CGPOWER.NS,0.7378,0.6684,914.45,901.4,13.05,1.4477,-0.1205,0.0164,1.3477,2
2026-06-12 09:15:00+05:30,CGPOWER.NS,1.7973,0.8129,917.95,911.6,6.35,0.6921,0.0165,0.0823,-0.6361,23
2026-06-15 09:15:00+05:30,CGPOWER.NS,1.2955,0.8537,926.55,917.1,9.45,1.0199,1.1746,1.3649,1.9577,15
2026-06-16 09:15:00+05:30,CGPOWER.NS,0.5223,2.6248,946.05,939.15,6.9,0.7317,0.0953,-0.0159,-0.5717,18
2026-06-17 09:15:00+05:30,CGPOWER.NS,0.1382,0.9165,946.3,939.4,6.9,0.7345,-0.1377,0.4977,0.8471,17
2026-06-18 09:15:00+05:30,CGPOWER.NS,0.5651,1.1606,969.85,958.75,11.1,1.1445,-0.3482,-0.7899,-1.4136,4
2026-06-19 09:15:00+05:30,CGPOWER.NS,0.2567,0.8243,960.8,950.1,10.7,1.124,-0.307,0.1717,-0.229,5
2026-06-22 09:15:00+05:30,CGPOWER.NS,0.5662,0.616,968.4,960.0,8.4,0.8678,-0.611,-1.0718,-1.0045,13
2026-06-23 09:15:00+05:30,CGPOWER.NS,0.213,0.3996,966.0,961.35,4.65,0.4821,-0.2339,-0.343,-0.4053,29
2026-06-24 09:15:00+05:30,CGPOWER.NS,1.7359,3.3061,944.95,929.05,15.9,1.7024,-0.5029,-0.6367,-0.3103,3
2026-06-25 09:15:00+05:30,CGPOWER.NS,0.3381,0.8085,928.25,920.1,8.15,0.8858,-0.1187,-0.232,-0.0108,13
2026-04-06 09:15:00+05:30,CONCOR.NS,0.7404,1.1456,444.1,435.9,8.2,1.8544,0.4577,0.4119,1.2357,14
2026-04-07 09:15:00+05:30,CONCOR.NS,0.3452,0.8737,452.45,443.4,9.05,2.0226,-0.155,0.0221,0.0886,6
2026-04-08 09:15:00+05:30,CONCOR.NS,4.1997,1.5209,472.65,467.05,5.6,1.1848,0.1071,-0.0963,-0.0963,24
2026-04-09 09:15:00+05:30,CONCOR.NS,0.2956,0.4958,473.65,468.6,5.05,1.0695,-1.0465,-1.7759,-0.4757,25
2026-04-10 09:15:00+05:30,CONCOR.NS,0.3517,3.3273,490.45,482.45,8.0,1.6491,0.1244,0.0725,0.114,6
2026-04-13 09:15:00+05:30,CONCOR.NS,2.1178,0.4244,476.05,467.95,8.1,1.7098,-0.3257,0.021,0.725,13
2026-04-15 09:15:00+05:30,CONCOR.NS,1.1318,0.9638,492.35,485.45,6.9,1.4168,0.2146,0.2963,-0.0409,13
2026-04-16 09:15:00+05:30,CONCOR.NS,0.9812,1.839,498.8,493.0,5.8,1.1741,-0.3834,-0.7871,-0.7669,12
2026-04-17 09:15:00+05:30,CONCOR.NS,0.5475,0.8806,506.6,502.4,4.2,0.8317,-1.1058,-0.7603,0.4344,21
2026-04-20 09:15:00+05:30,CONCOR.NS,0.1884,1.5233,506.5,499.1,7.4,1.4703,-0.8828,-0.0893,-0.3571,14
2026-04-21 09:15:00+05:30,CONCOR.NS,0.9,0.278,505.3,502.15,3.15,0.6244,0.0695,0.1588,0.2183,21
2026-04-22 09:15:00+05:30,CONCOR.NS,0.0099,0.9741,505.55,502.05,3.5,0.6923,0.7967,0.2987,0.3286,25
2026-04-23 09:15:00+05:30,CONCOR.NS,1.1884,2.2313,516.5,511.35,5.15,1.0071,-0.8181,-0.7402,-0.8765,20
2026-04-24 09:15:00+05:30,CONCOR.NS,0.1492,0.7244,506.9,502.5,4.4,0.8739,-0.0199,-0.5559,-0.2978,23
2026-04-27 09:15:00+05:30,CONCOR.NS,0.4674,1.5565,513.0,505.15,7.85,1.554,0.5301,0.54,0.4222,9
2026-04-28 09:15:00+05:30,CONCOR.NS,0.2814,0.8193,518.95,515.05,3.9,0.7547,-0.2029,-0.2706,-0.2706,24
2026-04-29 09:15:00+05:30,CONCOR.NS,0.2941,0.3817,514.0,508.5,5.5,1.0753,0.0392,0.4015,1.2337,14
2026-04-30 09:15:00+05:30,CONCOR.NS,1.032,2.8581,511.75,506.5,5.25,1.033,0.157,0.3042,0.0393,16
2026-05-04 09:15:00+05:30,CONCOR.NS,0.3046,0.4764,516.85,510.35,6.5,1.2736,0.0874,0.5825,-0.0971,14
2026-05-05 09:15:00+05:30,CONCOR.NS,0.6681,0.7463,516.95,512.9,4.05,0.7896,0.972,0.6804,0.2916,22
2026-05-06 09:15:00+05:30,CONCOR.NS,0.4814,1.7031,523.7,520.0,3.7,0.709,0.0384,0.1441,-0.048,23
2026-05-07 09:15:00+05:30,CONCOR.NS,0.794,0.4935,527.0,524.45,2.55,0.4841,-0.0855,-0.3802,-0.3992,28
2026-05-08 09:15:00+05:30,CONCOR.NS,0.5498,4.7185,532.8,524.55,8.25,1.5728,-0.1692,-0.0846,0.5639,5
2026-05-11 09:15:00+05:30,CONCOR.NS,0.3747,0.9554,533.0,528.15,4.85,0.9121,0.358,0.1978,0.1601,24
2026-05-12 09:15:00+05:30,CONCOR.NS,0.5828,0.3784,529.65,521.65,8.0,1.5127,-0.2205,-0.3259,-0.3163,8
2026-05-13 09:15:00+05:30,CONCOR.NS,0.1647,1.4129,520.25,515.15,5.1,0.99,-0.4633,0.0676,0.6756,19
2026-05-14 09:15:00+05:30,CONCOR.NS,0.5002,1.3677,527.6,522.0,5.6,1.0719,-0.7497,-1.5374,-1.1768,14
2026-05-15 09:15:00+05:30,CONCOR.NS,0.3817,0.5518,526.75,521.2,5.55,1.0551,0.431,0.4789,0.4789,14
2026-05-18 09:15:00+05:30,CONCOR.NS,1.3782,0.962,512.45,506.55,5.9,1.1531,-0.0986,-0.7299,-1.233,13
2026-05-19 09:15:00+05:30,CONCOR.NS,0.3086,0.5808,505.45,502.55,2.9,0.5756,0.297,-0.0198,0.5741,28
2026-05-20 09:15:00+05:30,CONCOR.NS,1.1076,1.4189,500.0,496.4,3.6,0.72,-0.01,0.3104,-0.2002,23
2026-05-21 09:15:00+05:30,CONCOR.NS,0.825,0.8977,508.45,504.5,3.95,0.7789,-0.0691,-0.1284,0.642,21
2026-05-22 09:15:00+05:30,CONCOR.NS,0.5238,1.5923,510.65,506.3,4.35,0.8554,-0.2665,-0.1382,0.0,13
2026-05-25 09:15:00+05:30,CONCOR.NS,0.5139,1.3478,511.2,507.7,3.5,0.6883,-0.0983,-0.0688,-0.0197,20
2026-05-26 09:15:00+05:30,CONCOR.NS,4.5796,16.0172,493.25,483.25,10.0,2.0467,0.1948,-0.6048,-0.4715,2
2026-05-27 09:15:00+05:30,CONCOR.NS,0.2416,0.2478,477.65,472.9,4.75,0.9957,-0.169,-0.2218,0.7501,13
2026-05-29 09:15:00+05:30,CONCOR.NS,0.4133,0.7216,473.8,469.4,4.4,0.9287,-0.5928,-0.2541,0.8362,23
2026-06-01 09:15:00+05:30,CONCOR.NS,0.4096,0.3859,465.75,460.5,5.25,1.1272,-0.3145,-0.4663,-0.5422,19
2026-06-02 09:15:00+05:30,CONCOR.NS,0.7003,0.507,463.9,459.4,4.5,0.9765,-0.0863,0.0432,-0.0108,21
2026-06-03 09:15:00+05:30,CONCOR.NS,0.4786,3.02,461.9,454.5,7.4,1.6021,-0.385,-0.6381,-1.0231,4
2026-06-04 09:15:00+05:30,CONCOR.NS,0.1217,0.5109,452.6,450.05,2.55,0.5649,-0.2884,0.0222,-0.1775,30
2026-06-05 09:15:00+05:30,CONCOR.NS,0.088,0.6424,457.5,454.55,2.95,0.6484,-0.3291,-0.5375,-0.5814,21
2026-06-08 09:15:00+05:30,CONCOR.NS,0.8979,1.9516,447.0,443.55,3.45,0.7718,-0.247,0.2245,-0.3143,26
2026-06-09 09:15:00+05:30,CONCOR.NS,0.6532,0.735,449.0,445.4,3.6,0.8056,0.0336,0.0336,0.0336,15
2026-06-10 09:15:00+05:30,CONCOR.NS,0.011,0.4486,453.05,449.5,3.55,0.7836,-0.0777,0.0,-0.2774,24
2026-06-11 09:15:00+05:30,CONCOR.NS,0.1129,2.4276,443.35,440.0,3.35,0.7571,0.0452,-0.0678,-0.2261,23
2026-06-12 09:15:00+05:30,CONCOR.NS,1.1099,0.6775,448.6,445.45,3.15,0.7056,-0.0448,-0.112,0.112,22
2026-06-15 09:15:00+05:30,CONCOR.NS,1.6201,5.4463,462.0,457.9,4.1,0.8954,0.2723,0.1307,0.2178,23
2026-06-16 09:15:00+05:30,CONCOR.NS,0.1845,0.3926,462.35,460.0,2.35,0.5091,-0.0433,-0.6818,-0.7576,25
2026-06-17 09:15:00+05:30,CONCOR.NS,0.2688,0.4946,466.25,463.85,2.4,0.5147,0.0431,0.1722,0.2368,24
2026-06-18 09:15:00+05:30,CONCOR.NS,0.2998,0.7611,468.4,465.6,2.8,0.5978,-0.0643,-0.2895,-0.2252,22
2026-06-19 09:15:00+05:30,CONCOR.NS,0.3639,1.4598,465.45,463.2,2.25,0.4834,-0.0754,0.4308,0.5278,25
2026-06-22 09:15:00+05:30,CONCOR.NS,0.9647,3.4061,476.55,473.95,2.6,0.546,-0.1682,-0.1682,-0.7882,24
2026-06-23 09:15:00+05:30,CONCOR.NS,0.1583,1.2168,480.65,472.9,7.75,1.6388,0.7822,0.5736,0.5111,2
2026-06-24 09:15:00+05:30,CONCOR.NS,0.1575,0.1962,477.9,474.0,3.9,0.8178,-0.4531,-1.0326,0.2845,14
2026-06-25 09:15:00+05:30,CONCOR.NS,0.6646,3.4744,481.0,474.85,6.15,1.2889,-0.0836,-0.1672,-0.2612,9
2026-04-06 09:15:00+05:30,CUMMINSIND.NS,1.4656,1.4979,4714.6001,4634.0,80.6001,1.7096,0.5042,-0.094,-0.9912,17
2026-04-07 09:15:00+05:30,CUMMINSIND.NS,0.215,0.7403,4698.5,4563.1001,135.3999,2.8881,-0.413,-0.1708,0.5146,2
2026-04-08 09:15:00+05:30,CUMMINSIND.NS,2.395,1.6678,4819.7002,4750.0,69.7002,1.4674,-0.1421,-0.8568,-0.1233,18
2026-04-09 09:15:00+05:30,CUMMINSIND.NS,0.9111,1.3216,4889.2002,4772.0,117.2002,2.4215,-1.4578,-2.1723,-2.1007,2
2026-04-10 09:15:00+05:30,CUMMINSIND.NS,1.0372,0.8905,4980.0,4932.1001,47.8999,0.9661,0.7717,0.63,-0.2735,22
2026-04-13 09:15:00+05:30,CUMMINSIND.NS,1.9947,0.9178,5116.7998,5016.2998,100.5,1.9956,-0.1765,0.0,-0.2824,8
2026-04-15 09:15:00+05:30,CUMMINSIND.NS,1.7851,0.8897,5118.8999,5052.5,66.3999,1.307,-0.5135,-0.4444,0.237,16
2026-04-16 09:15:00+05:30,CUMMINSIND.NS,0.5436,0.4037,5054.7002,5003.3999,51.3003,1.0198,-0.3927,-0.313,-0.1575,20
2026-04-17 09:15:00+05:30,CUMMINSIND.NS,0.2402,1.2124,5088.5,5013.2002,75.2998,1.491,-0.2105,0.3639,1.0938,8
2026-04-20 09:15:00+05:30,CUMMINSIND.NS,0.1537,1.4023,5173.2998,5068.7998,104.5,2.0362,-0.7166,-0.3107,0.9963,6
2026-04-21 09:15:00+05:30,CUMMINSIND.NS,0.4692,1.3526,5267.2998,5212.1001,55.1997,1.0565,0.0876,0.1371,-0.2932,9
2026-04-22 09:15:00+05:30,CUMMINSIND.NS,0.3965,0.3756,5131.2002,5094.1001,37.1001,0.7275,0.0647,-0.1373,1.895,22
2026-04-23 09:15:00+05:30,CUMMINSIND.NS,0.3665,1.7461,5227.8999,5173.0,54.8999,1.0573,0.592,0.7631,0.7804,17
2026-04-24 09:15:00+05:30,CUMMINSIND.NS,0.2511,0.463,5224.5,5185.7998,38.7002,0.7457,-0.1427,-0.5226,-0.0231,26
2026-04-27 09:15:00+05:30,CUMMINSIND.NS,0.7669,2.5915,5308.5,5270.0,38.5,0.7289,-0.3547,0.1195,-0.7076,28
2026-04-28 09:15:00+05:30,CUMMINSIND.NS,0.0513,0.5776,5281.7002,5234.2002,47.5,0.9035,-0.1522,0.0209,-0.5822,15
2026-04-29 09:15:00+05:30,CUMMINSIND.NS,0.1577,1.1506,5310.2002,5252.0,58.2002,1.104,-0.157,-0.0681,0.1173,13
2026-04-30 09:15:00+05:30,CUMMINSIND.NS,0.608,0.6279,5279.0,5209.8999,69.1001,1.3169,0.0512,0.3642,-0.6829,11
2026-05-04 09:15:00+05:30,CUMMINSIND.NS,0.6285,1.5414,5344.5,5295.5,49.0,0.9246,-0.44,-0.5148,-0.5991,23
2026-05-05 09:15:00+05:30,CUMMINSIND.NS,0.5865,0.2522,5259.5,5232.0,27.5,0.5233,0.0858,0.2001,0.0667,29
2026-05-06 09:15:00+05:30,CUMMINSIND.NS,0.8798,7.0522,5355.0,5256.5,98.5,1.8475,-0.5324,0.1616,0.5609,5
2026-05-07 09:15:00+05:30,CUMMINSIND.NS,0.4977,0.3778,5368.5,5335.5,33.0,0.6167,-0.2143,-0.6523,-0.205,26
2026-05-08 09:15:00+05:30,CUMMINSIND.NS,0.5536,1.89,5448.0,5389.5,58.5,1.0854,-0.4515,-0.2672,0.1566,16
2026-05-11 09:15:00+05:30,CUMMINSIND.NS,3.4901,1.2468,5316.5,5212.5,104.0,1.9952,-0.0284,-0.246,0.1893,4
2026-05-12 09:15:00+05:30,CUMMINSIND.NS,0.0191,0.2422,5254.5,5210.0,44.5,0.8517,0.4986,-0.0288,0.0767,22
2026-05-13 09:15:00+05:30,CUMMINSIND.NS,0.212,1.9176,5211.5,5166.0,45.5,0.8753,0.058,0.8803,1.4221,23
2026-05-14 09:15:00+05:30,CUMMINSIND.NS,0.8634,0.8396,5274.5,5229.0,45.5,0.8655,-0.645,-0.4269,-0.1518,21
2026-05-15 09:15:00+05:30,CUMMINSIND.NS,0.0743,1.1347,5411.5,5324.0,87.5,1.6246,1.2998,1.1689,0.4208,8
2026-05-18 09:15:00+05:30,CUMMINSIND.NS,1.0502,1.1308,5323.5,5261.0,62.5,1.174,0.1896,-0.3223,-0.6257,11
2026-05-19 09:15:00+05:30,CUMMINSIND.NS,0.236,0.4029,5311.5,5281.0,30.5,0.5744,1.0864,0.803,0.3968,29
2026-05-20 09:15:00+05:30,CUMMINSIND.NS,1.0944,2.1186,5225.0,5188.5,36.5,0.7024,-0.0671,0.3357,0.0959,24
2026-05-21 09:15:00+05:30,CUMMINSIND.NS,0.8056,0.4488,5443.0,5399.0,44.0,0.8084,0.0926,-0.0185,-0.2778,20
2026-05-22 09:15:00+05:30,CUMMINSIND.NS,0.2041,1.3401,5394.0,5353.5,40.5,0.7531,0.056,0.056,-0.4197,16
2026-05-25 09:15:00+05:30,CUMMINSIND.NS,0.5137,0.7445,5413.5,5374.5,39.0,0.7248,-0.2133,0.0185,-0.1669,19
2026-05-26 09:15:00+05:30,CUMMINSIND.NS,0.2787,0.9867,5394.5,5365.0,29.5,0.5497,-0.3066,-0.0093,-0.0557,25
2026-05-27 09:15:00+05:30,CUMMINSIND.NS,0.0646,4.814,5495.0,5409.0,86.0,1.5882,0.7286,0.7104,0.6011,6
2026-05-29 09:15:00+05:30,CUMMINSIND.NS,0.0,2.5786,6080.0,5944.5,135.5,2.2327,0.614,1.5897,-1.1187,5
2026-06-01 09:15:00+05:30,CUMMINSIND.NS,1.1356,0.482,5967.0,5777.0,190.0,3.1842,-0.0606,-0.424,-1.3844,1
2026-06-02 09:15:00+05:30,CUMMINSIND.NS,0.132,0.4805,5673.0,5617.5,55.5,0.9783,0.0177,0.3631,1.4525,20
2026-06-03 09:15:00+05:30,CUMMINSIND.NS,0.4993,0.7254,5739.0,5680.5,58.5,1.0198,0.0438,-0.4733,-0.2191,21
2026-06-04 09:15:00+05:30,CUMMINSIND.NS,0.3689,2.6387,5800.0,5671.5,128.5,2.2657,0.2764,0.2159,0.2332,3
2026-06-05 09:15:00+05:30,CUMMINSIND.NS,0.9417,0.3325,5862.0,5827.5,34.5,0.5906,0.2228,-0.4971,-0.4971,23
2026-06-08 09:15:00+05:30,CUMMINSIND.NS,2.7922,1.6975,5708.0,5601.5,106.5,1.8942,-0.0964,-0.0175,0.0263,4
2026-06-09 09:15:00+05:30,CUMMINSIND.NS,1.2566,1.0211,5681.0,5598.5,82.5,1.4522,0.0178,-0.0713,-0.1693,4
2026-06-10 09:15:00+05:30,CUMMINSIND.NS,0.2933,1.2129,5649.5,5563.5,86.0,1.5243,-0.1426,-0.1872,0.2763,8
2026-06-11 09:15:00+05:30,CUMMINSIND.NS,0.3744,0.5489,5668.5,5570.0,98.5,1.7625,0.5857,0.3816,0.9407,1
2026-06-12 09:15:00+05:30,CUMMINSIND.NS,0.817,0.5212,5662.0,5614.5,47.5,0.846,-0.5068,-0.738,-0.6136,16
2026-06-15 09:15:00+05:30,CUMMINSIND.NS,1.0757,1.516,5690.0,5632.5,57.5,1.0115,0.2655,0.2566,0.9558,16
2026-06-16 09:15:00+05:30,CUMMINSIND.NS,0.7912,1.6686,5811.0,5756.5,54.5,0.9402,-0.5251,-0.5853,-1.1535,10
2026-06-17 09:15:00+05:30,CUMMINSIND.NS,0.4453,0.3826,5781.5,5749.0,32.5,0.565,-0.1651,-0.0521,-0.1825,22
2026-06-18 09:15:00+05:30,CUMMINSIND.NS,0.1372,1.9295,5858.5,5817.5,41.0,0.7019,0.4544,0.06,-0.06,17
2026-06-19 09:15:00+05:30,CUMMINSIND.NS,0.0171,1.79,5901.0,5843.0,58.0,0.9903,-0.0509,-0.2036,0.0933,8
2026-06-22 09:15:00+05:30,CUMMINSIND.NS,1.894,1.7484,5764.0,5698.0,66.0,1.1479,-0.2694,-0.1999,-0.1564,4
2026-06-23 09:15:00+05:30,CUMMINSIND.NS,1.0236,0.3937,5823.0,5781.0,42.0,0.7213,0.1722,-0.0947,-0.0517,19
2026-06-24 09:15:00+05:30,CUMMINSIND.NS,0.5143,0.6284,5765.0,5724.5,40.5,0.7025,-0.8011,-1.1059,-0.8098,19
2026-06-25 09:15:00+05:30,CUMMINSIND.NS,0.504,1.4505,5640.0,5576.5,63.5,1.1373,0.1776,0.444,0.5417,11
2026-04-06 09:15:00+05:30,KPITTECH.NS,0.0935,1.3597,699.55,685.05,14.5,2.0838,0.7579,0.379,0.8089,12
2026-04-07 09:15:00+05:30,KPITTECH.NS,0.5252,0.8656,700.25,685.5,14.75,2.1112,-1.2589,-0.7296,-0.5079,5
2026-04-08 09:15:00+05:30,KPITTECH.NS,2.969,1.8735,730.05,714.8,15.25,2.0889,1.551,0.6148,-0.0908,7
2026-04-09 09:15:00+05:30,KPITTECH.NS,0.1179,0.5703,722.4,711.7,10.7,1.482,-1.4689,-1.9954,-1.0739,16
2026-04-10 09:15:00+05:30,KPITTECH.NS,0.6974,0.9708,722.0,711.35,10.65,1.4751,-1.0749,-0.4118,-0.349,13
2026-04-13 09:15:00+05:30,KPITTECH.NS,1.2613,0.9157,708.45,695.4,13.05,1.842,-0.6892,0.4405,1.4566,10
2026-04-15 09:15:00+05:30,KPITTECH.NS,1.6207,1.6534,735.9,721.05,14.85,2.0595,0.0753,-0.1643,-0.2053,2
2026-04-16 09:15:00+05:30,KPITTECH.NS,1.3004,3.1848,755.35,736.0,19.35,2.6285,-1.2188,-1.8148,-1.3929,1
2026-04-17 09:15:00+05:30,KPITTECH.NS,0.5819,0.3217,762.7,740.05,22.65,3.0474,-1.498,-1.3124,-0.8086,1
2026-04-20 09:15:00+05:30,KPITTECH.NS,0.0735,0.7544,749.25,732.0,17.25,2.3023,-1.0585,-1.4249,-0.2171,5
2026-04-21 09:15:00+05:30,KPITTECH.NS,0.3075,0.4032,741.8,730.7,11.1,1.5122,0.4071,0.2782,0.5632,3
2026-04-22 09:15:00+05:30,KPITTECH.NS,1.6642,4.6894,736.5,723.15,13.35,1.822,1.119,0.6977,0.228,3
2026-04-23 09:15:00+05:30,KPITTECH.NS,0.4689,0.4015,739.9,730.2,9.7,1.3245,0.7136,0.8359,0.5301,11
2026-04-24 09:15:00+05:30,KPITTECH.NS,0.274,1.1274,733.35,723.15,10.2,1.3934,-0.8401,-1.088,-1.15,8
2026-04-27 09:15:00+05:30,KPITTECH.NS,0.4578,0.7364,724.2,713.2,11.0,1.5423,0.568,0.8797,0.8173,10
2026-04-28 09:15:00+05:30,KPITTECH.NS,0.0884,1.0214,736.75,727.2,9.55,1.2976,-0.2873,-0.5815,0.2531,6
2026-04-29 09:15:00+05:30,KPITTECH.NS,0.5038,2.6395,758.0,738.15,19.85,2.6892,-0.6809,-0.6346,-0.9057,3
2026-04-30 09:15:00+05:30,KPITTECH.NS,0.2706,0.5283,737.0,727.75,9.25,1.2551,1.8095,1.898,1.9456,12
2026-05-04 09:15:00+05:30,KPITTECH.NS,1.2401,1.3584,768.1,756.65,11.45,1.492,1.0613,1.3168,1.1661,9
2026-05-05 09:15:00+05:30,KPITTECH.NS,0.0716,1.2032,784.4,765.05,19.35,2.5195,0.2778,0.2842,0.3618,1
2026-05-06 09:15:00+05:30,KPITTECH.NS,1.4035,1.3107,795.0,782.3,12.7,1.6201,-0.4298,-0.2655,-0.4551,7
2026-05-07 09:15:00+05:30,KPITTECH.NS,0.3139,3.8042,748.45,713.05,35.4,4.7437,-0.8693,-0.5911,-0.4451,2
2026-05-08 09:15:00+05:30,KPITTECH.NS,1.7189,0.5608,714.65,704.25,10.4,1.461,-0.1334,1.0107,2.4705,8
2026-05-11 09:15:00+05:30,KPITTECH.NS,0.3017,0.2821,728.55,717.0,11.55,1.5888,-0.0693,0.1108,-0.3117,6
2026-05-12 09:15:00+05:30,KPITTECH.NS,1.0641,2.1049,725.2,708.2,17.0,2.3442,0.5217,-0.1763,0.0705,2
2026-05-13 09:15:00+05:30,KPITTECH.NS,0.0986,0.2542,714.85,708.8,6.05,0.8518,0.289,0.4793,1.0149,24
2026-05-14 09:15:00+05:30,KPITTECH.NS,0.1266,1.9161,711.6,701.5,10.1,1.4193,-0.1706,-0.9879,-0.462,6
2026-05-15 09:15:00+05:30,KPITTECH.NS,0.2479,1.8845,725.9,707.7,18.2,2.5717,-0.3604,-0.4159,-0.9842,2
2026-05-18 09:15:00+05:30,KPITTECH.NS,0.1709,0.2407,710.35,698.0,12.35,1.7618,-0.2502,-0.6577,-1.1366,2
2026-05-19 09:15:00+05:30,KPITTECH.NS,0.9961,5.1008,731.95,714.8,17.15,2.3993,-0.7733,-0.8965,-0.2669,3
2026-05-20 09:15:00+05:30,KPITTECH.NS,0.3883,0.8939,757.0,742.95,14.05,1.8884,-0.3382,0.1724,-0.7959,3
2026-05-21 09:15:00+05:30,KPITTECH.NS,0.0799,0.2581,755.0,748.6,6.4,0.852,-0.6007,-0.1735,0.1669,14
2026-05-22 09:15:00+05:30,KPITTECH.NS,0.2733,0.8774,753.5,744.65,8.85,1.1768,0.1072,0.489,1.4136,4
2026-05-25 09:15:00+05:30,KPITTECH.NS,0.739,0.9063,763.45,754.5,8.95,1.1829,-0.1184,-0.0263,0.7761,4
2026-05-26 09:15:00+05:30,KPITTECH.NS,0.2899,0.6857,762.6,755.05,7.55,0.9976,-0.2432,-0.4798,-0.3352,9
2026-05-27 09:15:00+05:30,KPITTECH.NS,0.8354,1.6286,794.5,779.2,15.3,1.953,-1.1979,-1.1275,-0.6214,4
2026-05-29 09:15:00+05:30,KPITTECH.NS,0.6792,1.5629,791.7,773.55,18.15,2.3322,0.226,0.4132,0.5423,3
2026-06-01 09:15:00+05:30,KPITTECH.NS,1.4703,1.1244,789.85,782.0,7.85,1.0022,-0.0955,0.3438,0.6685,23
2026-06-02 09:15:00+05:30,KPITTECH.NS,0.2662,2.1141,805.45,786.9,18.55,2.3574,0.3355,0.7828,1.901,2
2026-06-03 09:15:00+05:30,KPITTECH.NS,1.4851,0.8807,796.25,775.5,20.75,2.6068,-0.4106,-0.5004,-0.7892,1
2026-06-04 09:15:00+05:30,KPITTECH.NS,0.5489,0.4061,771.55,758.05,13.5,1.7532,0.1564,0.6777,0.769,5
2026-06-05 09:15:00+05:30,KPITTECH.NS,0.9053,0.3974,783.25,775.55,7.7,0.9869,-0.386,-0.4053,-0.2895,9
2026-06-08 09:15:00+05:30,KPITTECH.NS,0.7222,2.8737,769.85,754.2,15.65,2.0329,-0.3437,0.3966,0.2974,3
2026-06-09 09:15:00+05:30,KPITTECH.NS,0.523,0.3711,760.0,755.5,4.5,0.5927,-0.6274,-0.918,-1.1689,25
2026-06-10 09:15:00+05:30,KPITTECH.NS,0.3108,0.9007,758.05,753.25,4.8,0.6368,0.2124,0.5775,-0.2921,25
2026-06-11 09:15:00+05:30,KPITTECH.NS,0.9065,1.6682,728.7,718.2,10.5,1.4444,0.6773,0.1866,0.85,3
2026-06-12 09:15:00+05:30,KPITTECH.NS,0.8685,1.8669,750.6,743.0,7.6,1.0225,-0.1211,-0.4374,-0.0875,6
2026-06-15 09:15:00+05:30,KPITTECH.NS,0.8056,0.5205,764.0,756.9,7.1,0.9378,0.8742,0.4536,0.6968,20
2026-06-16 09:15:00+05:30,KPITTECH.NS,0.9445,0.5326,764.15,757.1,7.05,0.9226,0.4401,0.2036,0.1905,13
2026-06-17 09:15:00+05:30,KPITTECH.NS,0.8592,1.9384,766.5,758.2,8.3,1.0877,-0.0657,-0.3611,-0.7157,8
2026-06-18 09:15:00+05:30,KPITTECH.NS,0.0532,1.1975,752.0,741.85,10.15,1.3515,0.1409,0.2618,1.4028,3
2026-06-19 09:15:00+05:30,KPITTECH.NS,3.1839,3.1096,724.35,711.2,13.15,1.8208,0.3068,0.6135,0.6135,1
2026-06-22 09:15:00+05:30,KPITTECH.NS,0.3842,0.3772,770.0,757.95,12.05,1.5756,-0.1977,0.87,0.2175,1
2026-06-23 09:15:00+05:30,KPITTECH.NS,0.1388,0.5914,755.35,746.25,9.1,1.2047,-0.1135,0.3672,0.2136,5
2026-06-24 09:15:00+05:30,KPITTECH.NS,0.2901,1.5817,753.7,739.0,14.7,1.9892,0.0603,-0.878,-0.248,2
2026-06-25 09:15:00+05:30,KPITTECH.NS,0.7048,0.7609,747.15,737.3,9.85,1.3257,-0.2975,-0.6559,-0.1014,8
2026-04-06 09:15:00+05:30,MARICO.NS,0.3481,2.5179,769.8,757.45,12.35,1.6165,0.0854,-0.3417,-0.644,19
2026-04-07 09:15:00+05:30,MARICO.NS,0.0666,0.8866,752.95,739.05,13.9,1.8533,-0.5788,-0.4924,0.0466,9
2026-04-08 09:15:00+05:30,MARICO.NS,2.2104,0.7211,769.9,757.1,12.8,1.6626,-0.3366,-0.8645,-0.4026,11
2026-04-09 09:15:00+05:30,MARICO.NS,0.1469,1.0155,750.7,743.55,7.15,0.9533,-0.1001,-0.4337,-0.1468,26
2026-04-10 09:15:00+05:30,MARICO.NS,0.7488,0.9684,755.65,749.45,6.2,0.8228,0.0066,0.572,0.3924,25
2026-04-13 09:15:00+05:30,MARICO.NS,1.7163,1.8558,761.45,750.15,11.3,1.5064,-0.388,-0.1841,-0.434,18
2026-04-15 09:15:00+05:30,MARICO.NS,1.4733,0.4415,764.5,758.8,5.7,0.749,-0.2039,-0.2039,-0.5065,28
2026-04-16 09:15:00+05:30,MARICO.NS,0.2912,1.1094,760.2,752.3,7.9,1.0487,-0.8546,-0.9871,-0.9209,18
2026-04-17 09:15:00+05:30,MARICO.NS,0.0067,1.0825,748.95,741.85,7.1,0.9544,-0.2008,0.3614,1.091,17
2026-04-20 09:15:00+05:30,MARICO.NS,0.0066,0.5686,761.9,754.15,7.75,1.0234,-0.3558,0.1252,0.2833,26
2026-04-21 09:15:00+05:30,MARICO.NS,0.0066,0.8478,762.45,758.0,4.45,0.5856,0.5,0.375,0.4803,24
2026-04-22 09:15:00+05:30,MARICO.NS,0.0262,3.7235,770.45,758.45,12.0,1.5727,0.6317,0.6383,0.737,5
