Datetime,Symbol,RVOL,Future_15m,Future_30m,Future_60m,Rank
2026-06-02 13:45:00+05:30,LODHA.NS,0.4094,0.0442,-0.0166,-0.8279,27
2026-06-02 14:00:00+05:30,LODHA.NS,0.4247,-0.0607,-0.8275,-0.2427,25
2026-06-02 14:15:00+05:30,LODHA.NS,0.5965,-0.7673,-0.8115,-0.2153,23
2026-06-02 14:30:00+05:30,LODHA.NS,1.57,-0.0445,0.5897,-1.2461,4
2026-06-02 14:45:00+05:30,LODHA.NS,2.0102,0.6345,0.6011,-2.3598,2
2026-06-02 15:00:00+05:30,LODHA.NS,3.3487,-0.0332,-1.825,-3.2408,6
2026-06-02 15:15:00+05:30,LODHA.NS,3.2608,-1.7924,-2.9431,-3.1478,11
2026-06-03 09:15:00+05:30,LODHA.NS,1.5196,-1.1717,-1.4421,-1.4759,9
2026-06-03 09:30:00+05:30,LODHA.NS,1.3948,-0.2736,-0.2109,-0.3762,8
2026-06-03 09:45:00+05:30,LODHA.NS,1.4781,0.0629,-0.0343,-0.0343,8
2026-06-03 10:00:00+05:30,LODHA.NS,0.6643,-0.0971,-0.1656,0.0457,12
2026-06-03 10:15:00+05:30,LODHA.NS,0.5578,-0.0686,0.0,0.4746,19
2026-06-03 10:30:00+05:30,LODHA.NS,0.7,0.0687,0.2117,0.5836,13
2026-06-03 10:45:00+05:30,LODHA.NS,0.7124,0.1429,0.4746,-0.0743,6
2026-06-03 11:00:00+05:30,LODHA.NS,0.6199,0.3311,0.3711,-0.2798,11
2026-06-03 11:15:00+05:30,LODHA.NS,0.5181,0.0398,-0.5463,-0.4723,13
2026-06-03 11:30:00+05:30,LODHA.NS,1.4706,-0.5859,-0.6485,0.2617,4
2026-06-03 11:45:00+05:30,LODHA.NS,1.0363,-0.0629,0.0744,0.2575,9
2026-06-03 12:00:00+05:30,LODHA.NS,0.5693,0.1374,0.9161,0.1947,19
2026-06-03 12:15:00+05:30,LODHA.NS,0.4234,0.7776,0.183,0.4002,19
2026-06-03 12:30:00+05:30,LODHA.NS,0.774,-0.59,-0.7149,-0.522,15
2026-06-03 12:45:00+05:30,LODHA.NS,0.546,-0.1256,0.2169,0.6677,12
2026-06-03 13:00:00+05:30,LODHA.NS,0.468,0.3429,0.1943,0.5714,15
2026-06-03 13:15:00+05:30,LODHA.NS,0.5666,-0.1481,0.4499,0.3417,13
2026-06-03 13:30:00+05:30,LODHA.NS,0.4405,0.5988,0.3764,0.6102,14
2026-06-03 13:45:00+05:30,LODHA.NS,0.7953,-0.2211,-0.1077,-0.0964,12
2026-06-03 14:00:00+05:30,LODHA.NS,0.2832,0.1136,0.233,0.0398,28
2026-06-03 14:15:00+05:30,LODHA.NS,0.9456,0.1192,0.0113,-0.4654,13
2026-06-03 14:30:00+05:30,LODHA.NS,0.4296,-0.1077,-0.1927,-0.9353,27
2026-06-03 14:45:00+05:30,LODHA.NS,0.6167,-0.0851,-0.4767,-0.9477,28
2026-06-03 15:00:00+05:30,LODHA.NS,2.3707,-0.3919,-0.744,0.7554,18
2026-06-03 15:15:00+05:30,LODHA.NS,2.4858,-0.3535,-0.4733,1.3399,16
2026-06-04 09:15:00+05:30,LODHA.NS,1.7113,-0.1202,1.5106,2.1401,9
2026-06-04 09:30:00+05:30,LODHA.NS,0.9129,1.6328,1.8218,1.9765,17
2026-06-04 09:45:00+05:30,LODHA.NS,1.42,0.186,0.6201,0.2593,9
2026-06-04 10:00:00+05:30,LODHA.NS,1.0166,0.4332,0.1519,-0.2588,11
2026-06-04 10:15:00+05:30,LODHA.NS,1.238,-0.2801,-0.3585,-0.3641,3
2026-06-04 10:30:00+05:30,LODHA.NS,0.7694,-0.0787,-0.4101,-0.0056,11
2026-06-04 10:45:00+05:30,LODHA.NS,0.4416,-0.3317,-0.0056,0.0169,18
2026-06-04 11:00:00+05:30,LODHA.NS,1.1024,0.3272,0.4062,0.3723,9
2026-06-04 11:15:00+05:30,LODHA.NS,0.8245,0.0787,0.0225,0.2305,12
2026-06-04 11:30:00+05:30,LODHA.NS,0.3183,-0.0562,-0.0337,-0.0562,27
2026-06-04 11:45:00+05:30,LODHA.NS,0.2651,0.0225,0.208,0.2586,28
2026-06-04 12:00:00+05:30,LODHA.NS,0.2413,0.1855,-0.0225,-0.2248,29
2026-06-04 12:15:00+05:30,LODHA.NS,0.3278,-0.2076,0.0505,-0.1627,27
2026-06-04 12:30:00+05:30,LODHA.NS,0.2537,0.2586,-0.2024,0.1124,30
2026-06-04 12:45:00+05:30,LODHA.NS,0.2305,-0.4598,-0.2131,0.0449,29
2026-06-04 13:00:00+05:30,LODHA.NS,0.3171,0.2478,0.3154,0.6027,26
2026-06-04 13:15:00+05:30,LODHA.NS,0.4319,0.0674,0.2585,0.2191,26
2026-06-04 13:30:00+05:30,LODHA.NS,0.3174,0.1909,0.2864,-0.2078,26
2026-06-04 13:45:00+05:30,LODHA.NS,0.3507,0.0953,-0.0392,-0.3531,26
2026-06-04 14:00:00+05:30,LODHA.NS,0.545,-0.1344,-0.4927,-1.3998,18
2026-06-04 14:15:00+05:30,LODHA.NS,0.6145,-0.3588,-0.314,-1.1269,17
2026-06-04 14:30:00+05:30,LODHA.NS,0.8187,0.045,-0.9115,1.2267,14
2026-06-04 14:45:00+05:30,LODHA.NS,0.9384,-0.9561,-0.8155,0.4724,19
2026-06-04 15:00:00+05:30,LODHA.NS,2.6035,0.142,2.1579,1.0165,16
2026-06-04 15:15:00+05:30,LODHA.NS,3.5706,2.013,1.2986,1.4233,10
2026-06-05 09:15:00+05:30,LODHA.NS,2.4662,-0.7004,-1.1173,-0.4558,2
2026-06-05 09:30:00+05:30,LODHA.NS,3.6809,-0.4198,0.1231,-0.5934,1
2026-06-05 09:45:00+05:30,LODHA.NS,1.0487,0.5453,0.669,0.6971,5
2026-06-05 10:00:00+05:30,LODHA.NS,1.4855,0.123,-0.7156,1.0567,4
2026-06-05 10:15:00+05:30,LODHA.NS,0.6252,-0.8376,0.0279,1.1056,12
2026-06-05 10:30:00+05:30,LODHA.NS,0.7194,0.8728,1.7851,1.9822,16
2026-06-05 10:45:00+05:30,LODHA.NS,1.0721,0.9044,1.0774,0.9546,5
2026-06-05 11:00:00+05:30,LODHA.NS,2.9224,0.1715,0.1936,0.3209,1
2026-06-05 11:15:00+05:30,LODHA.NS,2.7688,0.0221,-0.1215,0.1823,1
2026-06-05 11:30:00+05:30,LODHA.NS,0.6949,-0.1436,0.127,0.0939,15
2026-06-05 11:45:00+05:30,LODHA.NS,0.5253,0.271,0.3041,-0.2765,16
2026-06-05 12:00:00+05:30,LODHA.NS,0.6128,0.0331,-0.0331,-0.8162,11
2026-06-05 12:15:00+05:30,LODHA.NS,0.6517,-0.0662,-0.5789,-1.2349,15
2026-06-05 12:30:00+05:30,LODHA.NS,0.9873,-0.513,-0.7834,-1.4674,8
2026-06-05 12:45:00+05:30,LODHA.NS,0.7588,-0.2717,-0.6599,-0.987,11
2026-06-05 13:00:00+05:30,LODHA.NS,0.6416,-0.3892,-0.6895,-0.6839,11
2026-06-05 13:15:00+05:30,LODHA.NS,0.6727,-0.3014,-0.3293,0.1451,10
2026-06-05 13:30:00+05:30,LODHA.NS,0.3843,-0.028,0.0056,0.5207,24
2026-06-05 13:45:00+05:30,LODHA.NS,0.2656,0.0336,0.476,0.3584,23
2026-06-05 14:00:00+05:30,LODHA.NS,0.2247,0.4423,0.5151,0.0,27
2026-06-05 14:15:00+05:30,LODHA.NS,0.2807,0.0725,-0.117,-0.1616,27
2026-06-05 14:30:00+05:30,LODHA.NS,0.2529,-0.1894,-0.5124,-2.3727,30
2026-06-05 14:45:00+05:30,LODHA.NS,0.4753,-0.3237,-0.0446,-2.4554,29
2026-06-05 15:00:00+05:30,LODHA.NS,1.4195,0.2799,-1.8699,-1.3884,26
2026-06-05 15:15:00+05:30,LODHA.NS,1.5259,-2.1438,-2.4118,-1.4125,28
2026-06-08 09:15:00+05:30,LODHA.NS,2.1616,-0.2739,0.4906,0.6675,6
2026-06-08 09:30:00+05:30,LODHA.NS,1.4141,0.7666,1.024,1.4016,13
2026-06-08 09:45:00+05:30,LODHA.NS,3.0416,0.2555,0.176,0.914,2
2026-06-08 10:00:00+05:30,LODHA.NS,0.8767,-0.0793,0.3737,0.3907,11
2026-06-08 10:15:00+05:30,LODHA.NS,0.3697,0.4534,0.7368,0.17,20
2026-06-08 10:30:00+05:30,LODHA.NS,0.4696,0.2821,0.0169,-0.2087,25
2026-06-08 10:45:00+05:30,LODHA.NS,0.5248,-0.2644,-0.5626,-0.5851,18
2026-06-08 11:00:00+05:30,LODHA.NS,0.1831,-0.299,-0.2256,-0.2595,27
2026-06-08 11:15:00+05:30,LODHA.NS,0.3208,0.0736,-0.0226,0.0679,24
2026-06-08 11:30:00+05:30,LODHA.NS,0.1905,-0.0961,-0.0339,0.1187,27
2026-06-08 11:45:00+05:30,LODHA.NS,0.3766,0.0622,0.0905,0.2773,19
2026-06-08 12:00:00+05:30,LODHA.NS,0.2971,0.0283,0.1527,-0.2997,20
2026-06-08 12:15:00+05:30,LODHA.NS,0.1408,0.1244,0.1866,0.0396,26
2026-06-08 12:30:00+05:30,LODHA.NS,0.376,0.0621,-0.4517,-0.367,21
2026-06-08 12:45:00+05:30,LODHA.NS,0.2128,-0.5135,-0.1467,-0.7336,26
2026-06-08 13:00:00+05:30,LODHA.NS,0.4494,0.3687,0.0851,-0.0794,16
2026-06-08 13:15:00+05:30,LODHA.NS,2.4433,-0.2826,-0.5878,-0.8364,1
2026-06-08 13:30:00+05:30,LODHA.NS,2.9163,-0.3061,-0.1644,-0.2494,1
2026-06-08 13:45:00+05:30,LODHA.NS,1.8067,0.1421,-0.2501,0.0455,4
2026-06-08 14:00:00+05:30,LODHA.NS,1.0063,-0.3917,-0.0852,-0.9537,12
2026-06-08 14:15:00+05:30,LODHA.NS,1.2983,0.3078,0.2964,-0.7295,8
2026-06-08 14:30:00+05:30,LODHA.NS,0.9447,-0.0114,-0.8693,0.3636,14
2026-06-08 14:45:00+05:30,LODHA.NS,0.2929,-0.8581,-1.0228,1.0513,30
2026-06-08 15:00:00+05:30,LODHA.NS,2.9828,-0.1662,1.2438,2.0749,18
2026-06-08 15:15:00+05:30,LODHA.NS,6.4514,1.4123,2.0955,2.1128,3
2026-06-09 09:15:00+05:30,LODHA.NS,1.2642,0.6737,0.8209,0.7699,9
2026-06-09 09:30:00+05:30,LODHA.NS,2.4162,0.1462,0.0169,-0.3093,3
2026-06-09 09:45:00+05:30,LODHA.NS,1.6666,-0.1292,-0.0505,-0.6233,7
2026-06-09 10:00:00+05:30,LODHA.NS,2.7614,0.0787,-0.3261,0.0394,2
2026-06-09 10:15:00+05:30,LODHA.NS,0.8835,-0.4045,-0.573,-0.3764,10
2026-06-09 10:30:00+05:30,LODHA.NS,0.6841,-0.1692,0.3667,-0.0733,8
2026-06-09 10:45:00+05:30,LODHA.NS,0.5151,0.5368,0.1978,0.3277,17
2026-06-09 11:00:00+05:30,LODHA.NS,0.7188,-0.3372,-0.4384,-0.1855,11
2026-06-09 11:15:00+05:30,LODHA.NS,0.6792,-0.1015,0.1297,0.0226,9
2026-06-09 11:30:00+05:30,LODHA.NS,0.4077,0.2314,0.254,0.0,17
2026-06-09 11:45:00+05:30,LODHA.NS,0.2658,0.0225,-0.107,-0.7265,23
2026-06-09 12:00:00+05:30,LODHA.NS,0.2211,-0.1295,-0.2534,-0.58,26
2026-06-09 12:15:00+05:30,LODHA.NS,0.3018,-0.124,-0.6202,-0.4398,22
2026-06-09 12:30:00+05:30,LODHA.NS,0.2755,-0.4968,-0.3274,0.0734,28
2026-06-09 12:45:00+05:30,LODHA.NS,0.5628,0.1702,0.1815,0.1418,15
2026-06-09 13:00:00+05:30,LODHA.NS,0.3757,0.0113,0.4021,0.4134,20
2026-06-09 13:15:00+05:30,LODHA.NS,0.2567,0.3907,-0.0396,0.4191,25
2026-06-09 13:30:00+05:30,LODHA.NS,0.3045,-0.4287,0.0113,0.1974,24
2026-06-09 13:45:00+05:30,LODHA.NS,0.4818,0.4419,0.4589,0.9857,20
2026-06-09 14:00:00+05:30,LODHA.NS,0.2881,0.0169,0.1861,0.3271,26
2026-06-09 14:15:00+05:30,LODHA.NS,0.4765,0.1692,0.5244,0.141,25
2026-06-09 14:30:00+05:30,LODHA.NS,0.5667,0.3547,0.1407,-0.4785,27
2026-06-09 14:45:00+05:30,LODHA.NS,0.6809,-0.2132,-0.3815,-0.3702,28
2026-06-09 15:00:00+05:30,LODHA.NS,3.4284,-0.1687,-0.6184,-0.3823,12
2026-06-09 15:15:00+05:30,LODHA.NS,3.4538,-0.4505,0.0113,-0.4843,16
2026-06-10 09:15:00+05:30,LODHA.NS,0.4649,0.4639,0.2376,-0.0622,24
2026-06-10 09:30:00+05:30,LODHA.NS,0.7854,-0.2252,-0.4955,-0.6025,22
2026-06-10 09:45:00+05:30,LODHA.NS,0.4222,-0.2709,-0.2991,-0.4402,26
2026-06-10 10:00:00+05:30,LODHA.NS,0.7593,-0.0283,-0.1075,-0.0226,15
2026-06-10 10:15:00+05:30,LODHA.NS,0.7109,-0.0792,-0.1415,-0.1302,12
2026-06-10 10:30:00+05:30,LODHA.NS,0.2127,-0.0623,0.085,-0.1699,28
2026-06-10 10:45:00+05:30,LODHA.NS,0.3471,0.1474,0.0113,-0.0567,21
2026-06-10 11:00:00+05:30,LODHA.NS,0.3927,-0.1358,-0.2547,-0.4981,19
2026-06-10 11:15:00+05:30,LODHA.NS,0.4828,-0.119,-0.068,-0.5894,18
2026-06-10 11:30:00+05:30,LODHA.NS,0.5475,0.0511,-0.244,-0.6582,10
2026-06-10 11:45:00+05:30,LODHA.NS,0.1636,-0.2949,-0.5218,-0.6409,26
2026-06-10 12:00:00+05:30,LODHA.NS,0.8419,-0.2275,-0.4152,-0.1706,6
2026-06-10 12:15:00+05:30,LODHA.NS,0.4155,-0.1881,-0.1197,0.0798,15
2026-06-10 12:30:00+05:30,LODHA.NS,0.5519,0.0685,0.2456,-0.0685,9
2026-06-10 12:45:00+05:30,LODHA.NS,0.5691,0.1769,0.1998,-0.3139,11
2026-06-10 13:00:00+05:30,LODHA.NS,0.6104,0.0228,-0.3134,-0.5812,7
2026-06-10 13:15:00+05:30,LODHA.NS,0.3727,-0.3361,-0.5127,-0.5868,23
2026-06-10 13:30:00+05:30,LODHA.NS,0.4662,-0.1772,-0.2686,-1.0003,20
2026-06-10 13:45:00+05:30,LODHA.NS,0.4575,-0.0916,-0.0744,-1.0994,15
2026-06-10 14:00:00+05:30,LODHA.NS,0.5979,0.0172,-0.7336,-1.4214,14
2026-06-10 14:15:00+05:30,LODHA.NS,1.5616,-0.7507,-1.0257,-1.232,5
2026-06-10 14:30:00+05:30,LODHA.NS,1.7043,-0.2771,-0.6928,-0.9931,8
2026-06-10 14:45:00+05:30,LODHA.NS,3.0847,-0.4169,-0.2084,-0.0463,6
2026-06-10 15:00:00+05:30,LODHA.NS,16.3547,0.2093,-0.3023,0.4709,1
2026-06-10 15:15:00+05:30,LODHA.NS,2.8403,-0.5106,0.1625,0.1799,20
2026-06-11 09:15:00+05:30,LODHA.NS,2.8051,0.6765,0.7756,1.3063,1
2026-06-11 09:30:00+05:30,LODHA.NS,1.6487,0.0985,0.0174,0.3302,6
2026-06-11 09:45:00+05:30,LODHA.NS,1.0717,-0.081,0.5266,-0.5902,5
2026-06-11 10:00:00+05:30,LODHA.NS,1.114,0.6081,0.3127,-0.6197,6
2026-06-11 10:15:00+05:30,LODHA.NS,0.7826,-0.2936,-1.111,-0.046,12
2026-06-11 10:30:00+05:30,LODHA.NS,0.2937,-0.8198,-0.9295,0.0577,22
2026-06-11 10:45:00+05:30,LODHA.NS,0.6412,-0.1106,1.0769,1.0129,12
2026-06-11 11:00:00+05:30,LODHA.NS,0.3953,1.1888,0.9965,0.8974,21
2026-06-11 11:15:00+05:30,LODHA.NS,1.3021,-0.1901,-0.0633,-0.1958,6
2026-06-11 11:30:00+05:30,LODHA.NS,1.1171,0.1269,-0.0981,-0.1385,3
2026-06-11 11:45:00+05:30,LODHA.NS,0.4278,-0.2247,-0.1325,-0.1325,14
2026-06-11 12:00:00+05:30,LODHA.NS,0.2576,0.0924,-0.0404,-0.0058,24
2026-06-11 12:15:00+05:30,LODHA.NS,0.1849,-0.1327,0.0,-0.0289,28
2026-06-11 12:30:00+05:30,LODHA.NS,0.2579,0.1329,0.0347,-0.0404,25
2026-06-11 12:45:00+05:30,LODHA.NS,0.5908,-0.0981,-0.0289,-0.0635,15
2026-06-11 13:00:00+05:30,LODHA.NS,0.4867,0.0693,-0.0751,0.1097,18
2026-06-11 13:15:00+05:30,LODHA.NS,0.5962,-0.1443,-0.0346,0.4906,11
2026-06-11 13:30:00+05:30,LODHA.NS,0.3081,0.1098,0.185,0.4162,20
2026-06-11 13:45:00+05:30,LODHA.NS,0.2178,0.0751,0.5254,0.3522,24
2026-06-11 14:00:00+05:30,LODHA.NS,0.216,0.45,0.2308,-0.0058,30
2026-06-11 14:15:00+05:30,LODHA.NS,0.4268,-0.2183,-0.1723,-0.2872,23
2026-06-11 14:30:00+05:30,LODHA.NS,0.9894,0.0461,-0.236,3.0509,13
2026-06-11 14:45:00+05:30,LODHA.NS,0.9406,-0.2819,-0.1151,1.9333,22
2026-06-11 15:00:00+05:30,LODHA.NS,4.0125,0.1673,3.2947,1.5521,11
2026-06-11 15:15:00+05:30,LODHA.NS,4.4189,3.1221,2.0507,1.7224,10
2026-06-12 09:15:00+05:30,LODHA.NS,4.9677,-1.039,-1.687,-1.6423,2
2026-06-12 09:30:00+05:30,LODHA.NS,2.1484,-0.6548,-0.3217,-0.7902,3
2026-06-12 09:45:00+05:30,LODHA.NS,1.1555,0.3352,0.0455,-0.2159,10
2026-06-12 10:00:00+05:30,LODHA.NS,1.7166,-0.2888,-0.47,-0.1472,3
2026-06-12 10:15:00+05:30,LODHA.NS,0.6624,-0.1817,-0.2613,-0.2556,14
2026-06-12 10:30:00+05:30,LODHA.NS,0.7655,-0.0797,0.3243,-0.2276,13
2026-06-12 10:45:00+05:30,LODHA.NS,0.8238,0.4043,0.0057,0.3246,8
2026-06-12 11:00:00+05:30,LODHA.NS,0.5664,-0.397,-0.5501,0.2722,17
2026-06-12 11:15:00+05:30,LODHA.NS,0.4322,-0.1537,0.3189,0.7857,17
2026-06-12 11:30:00+05:30,LODHA.NS,0.3719,0.4733,0.8269,0.6615,20
2026-06-12 11:45:00+05:30,LODHA.NS,2.0607,0.3519,0.4654,0.1192,1
2026-06-12 12:00:00+05:30,LODHA.NS,6.0182,0.1131,-0.164,-0.5147,1
2026-06-12 12:15:00+05:30,LODHA.NS,1.5873,-0.2768,-0.3446,-0.226,2
2026-06-12 12:30:00+05:30,LODHA.NS,1.4215,-0.068,-0.3512,0.6572,4
2026-06-12 12:45:00+05:30,LODHA.NS,0.6781,-0.2834,0.119,1.0431,11
2026-06-12 13:00:00+05:30,LODHA.NS,0.3955,0.4036,1.0119,1.336,22
2026-06-12 13:15:00+05:30,LODHA.NS,0.1179,0.6059,0.9229,1.0645,30
2026-06-12 13:30:00+05:30,LODHA.NS,0.4835,0.3152,0.3208,0.7429,25
2026-06-12 13:45:00+05:30,LODHA.NS,0.6081,0.0056,0.1403,0.7574,19
2026-06-12 14:00:00+05:30,LODHA.NS,0.4523,0.1346,0.4208,0.9818,24
2026-06-12 14:15:00+05:30,LODHA.NS,0.6687,0.2857,0.6163,0.8292,24
2026-06-12 14:30:00+05:30,LODHA.NS,1.3902,0.3296,0.5587,3.838,19
2026-06-12 14:45:00+05:30,LODHA.NS,1.4722,0.2283,0.2116,3.1015,11
2026-06-12 15:00:00+05:30,LODHA.NS,2.5205,-0.0167,3.2611,2.5556,23
2026-06-12 15:15:00+05:30,LODHA.NS,3.1509,3.2783,2.8838,3.3506,12
2026-06-15 09:15:00+05:30,LODHA.NS,1.3127,-0.382,-0.6833,0.1722,16
2026-06-15 09:30:00+05:30,LODHA.NS,1.3577,-0.3024,0.4537,0.7237,15
2026-06-15 09:45:00+05:30,LODHA.NS,1.1539,0.7584,0.8613,1.7876,16
2026-06-15 10:00:00+05:30,LODHA.NS,0.8087,0.1022,0.2688,0.7312,17
2026-06-15 10:15:00+05:30,LODHA.NS,0.3644,0.1665,0.9184,0.3491,24
2026-06-15 10:30:00+05:30,LODHA.NS,0.2591,0.7507,0.4611,0.622,25
2026-06-15 10:45:00+05:30,LODHA.NS,1.6785,-0.2874,-0.5641,0.1171,4
2026-06-15 11:00:00+05:30,LODHA.NS,0.4632,-0.2775,0.1601,0.0801,19
2026-06-15 11:15:00+05:30,LODHA.NS,1.1218,0.4389,0.6851,-0.0482,7
2026-06-15 11:30:00+05:30,LODHA.NS,2.1508,0.2451,-0.0799,-0.2984,1
2026-06-15 11:45:00+05:30,LODHA.NS,0.9236,-0.3243,-0.7283,-0.0638,9
2026-06-15 12:00:00+05:30,LODHA.NS,0.3319,-0.4053,-0.2187,-0.192,25
2026-06-15 12:15:00+05:30,LODHA.NS,0.5506,0.1874,0.6693,0.1392,20
2026-06-15 12:30:00+05:30,LODHA.NS,0.1564,0.481,0.0267,-0.2191,28
2026-06-15 12:45:00+05:30,LODHA.NS,0.7643,-0.4521,-0.5266,-0.9362,9
2026-06-15 13:00:00+05:30,LODHA.NS,0.7906,-0.0748,-0.2458,-0.8175,6
2026-06-15 13:15:00+05:30,LODHA.NS,0.5345,-0.1711,-0.4117,-0.7433,14
2026-06-15 13:30:00+05:30,LODHA.NS,0.759,-0.241,-0.5731,-0.6106,10
2026-06-15 13:45:00+05:30,LODHA.NS,0.5846,-0.3329,-0.3329,-0.5531,15
2026-06-15 14:00:00+05:30,LODHA.NS,0.7416,0.0,-0.0377,-0.8135,12
2026-06-15 14:15:00+05:30,LODHA.NS,0.8031,-0.0377,-0.2209,-0.7812,13
2026-06-15 14:30:00+05:30,LODHA.NS,1.3955,-0.1832,-0.7761,-0.1024,8
2026-06-15 14:45:00+05:30,LODHA.NS,1.3449,-0.5939,-0.5615,-0.6587,10
2026-06-15 15:00:00+05:30,LODHA.NS,4.8933,0.0326,0.6789,0.3748,7
2026-06-15 15:15:00+05:30,LODHA.NS,3.7312,0.6461,-0.0977,1.1294,9
2026-06-16 09:15:00+05:30,LODHA.NS,0.3955,-0.7391,-0.3021,0.027,22
2026-06-16 09:30:00+05:30,LODHA.NS,0.7716,0.4402,1.2283,1.4783,15
2026-06-16 09:45:00+05:30,LODHA.NS,0.3529,0.7846,0.3301,0.6439,23
2026-06-16 10:00:00+05:30,LODHA.NS,0.9828,-0.451,0.247,-0.3168,8
2026-06-16 10:15:00+05:30,LODHA.NS,0.6935,0.7011,0.3128,0.3829,11
2026-06-16 10:30:00+05:30,LODHA.NS,0.6394,-0.3856,-0.5624,-0.5249,9
2026-06-16 10:45:00+05:30,LODHA.NS,0.625,-0.1774,0.0699,-0.0591,13
2026-06-16 11:00:00+05:30,LODHA.NS,0.1677,0.2478,0.0377,0.0808,27
2026-06-16 11:15:00+05:30,LODHA.NS,0.1611,-0.2095,-0.1289,-0.3063,30
2026-06-16 11:30:00+05:30,LODHA.NS,0.0793,0.0808,0.0431,-0.0754,30
2026-06-16 11:45:00+05:30,LODHA.NS,0.0956,-0.0377,-0.1775,-0.4627,30
2026-06-16 12:00:00+05:30,LODHA.NS,0.0712,-0.1399,-0.1184,-0.226,30
2026-06-16 12:15:00+05:30,LODHA.NS,0.1808,0.0216,-0.2856,0.0323,27
2026-06-16 12:30:00+05:30,LODHA.NS,0.1702,-0.3071,-0.1078,0.2802,25
2026-06-16 12:45:00+05:30,LODHA.NS,0.1598,0.2,0.3189,0.6378,29
2026-06-16 13:00:00+05:30,LODHA.NS,0.2875,0.1187,0.3884,0.7012,19
2026-06-16 13:15:00+05:30,LODHA.NS,0.0941,0.2694,0.3179,0.4633,30
2026-06-16 13:30:00+05:30,LODHA.NS,0.4057,0.0484,0.3116,0.4621,17
2026-06-16 13:45:00+05:30,LODHA.NS,0.2203,0.2632,0.145,0.8056,26
2026-06-16 14:00:00+05:30,LODHA.NS,0.8784,-0.1178,0.15,0.391,9
2026-06-16 14:15:00+05:30,LODHA.NS,1.2102,0.2681,0.6596,0.5685,12
2026-06-16 14:30:00+05:30,LODHA.NS,1.5119,0.3904,0.2407,-2.8079,10
2026-06-16 14:45:00+05:30,LODHA.NS,1.6893,-0.1492,-0.0906,-2.6638,9
2026-06-16 15:00:00+05:30,LODHA.NS,2.9563,0.0587,-3.0413,-3.3294,12
2026-06-16 15:15:00+05:30,LODHA.NS,4.8869,-3.0982,-2.5756,-3.8554,4
2026-06-17 09:15:00+05:30,LODHA.NS,9.977,0.5393,-0.2972,-0.6163,1
2026-06-17 09:30:00+05:30,LODHA.NS,8.2682,-0.832,-1.3136,-0.8374,1
2026-06-17 09:45:00+05:30,LODHA.NS,3.7006,-0.4857,-0.3201,0.8224,3
2026-06-17 10:00:00+05:30,LODHA.NS,4.8028,0.1664,0.4825,1.7138,1
2026-06-17 10:15:00+05:30,LODHA.NS,1.6814,0.3156,1.1462,1.3178,5
2026-06-17 10:30:00+05:30,LODHA.NS,0.7485,0.828,1.2254,1.2309,12
2026-06-17 10:45:00+05:30,LODHA.NS,3.3834,0.3942,0.1697,0.6843,2
2026-06-17 11:00:00+05:30,LODHA.NS,1.051,-0.2236,0.0055,0.1145,12
2026-06-17 11:15:00+05:30,LODHA.NS,1.0101,0.2295,0.5137,0.0929,11
2026-06-17 11:30:00+05:30,LODHA.NS,1.2318,0.2835,0.1091,-0.5998,8
2026-06-17 11:45:00+05:30,LODHA.NS,1.3169,-0.174,-0.4187,-0.9026,6
2026-06-17 12:00:00+05:30,LODHA.NS,0.3026,-0.2451,-0.7081,-0.915,25
2026-06-17 12:15:00+05:30,LODHA.NS,0.5127,-0.4641,-0.4859,-0.3822,17
2026-06-17 12:30:00+05:30,LODHA.NS,1.7957,-0.0219,-0.2085,0.0603,3
2026-06-17 12:45:00+05:30,LODHA.NS,1.6487,-0.1865,0.1042,0.0384,1
2026-06-17 13:00:00+05:30,LODHA.NS,1.2342,0.2913,0.2694,0.1264,4
2026-06-17 13:15:00+05:30,LODHA.NS,0.2997,-0.0219,-0.0658,-0.4659,25
2026-06-17 13:30:00+05:30,LODHA.NS,0.194,-0.0439,-0.1425,0.0877,30
2026-06-17 13:45:00+05:30,LODHA.NS,0.2823,-0.0987,-0.4004,0.6965,28
2026-06-17 14:00:00+05:30,LODHA.NS,0.2111,-0.3019,0.2306,0.4941,30
2026-06-17 14:15:00+05:30,LODHA.NS,0.2682,0.5341,1.1013,0.7489,30
2026-06-17 14:30:00+05:30,LODHA.NS,0.4132,0.5642,0.2629,0.8216,28
2026-06-17 14:45:00+05:30,LODHA.NS,0.8087,-0.2996,-0.3486,0.1961,22
2026-06-17 15:00:00+05:30,LODHA.NS,0.7968,-0.0492,0.5572,0.4097,30
2026-06-17 15:15:00+05:30,LODHA.NS,1.7135,0.6067,0.5466,0.5302,29
2026-06-18 09:15:00+05:30,LODHA.NS,0.5954,-0.0598,-0.1467,-0.1032,19
2026-06-18 09:30:00+05:30,LODHA.NS,0.452,-0.087,-0.0163,-0.0761,27
2026-06-18 09:45:00+05:30,LODHA.NS,0.3004,0.0707,0.0435,0.642,24
2026-06-18 10:00:00+05:30,LODHA.NS,0.2452,-0.0272,-0.0598,-0.0435,25
2026-06-18 10:15:00+05:30,LODHA.NS,0.4064,-0.0326,0.5982,-0.2175,17
2026-06-18 10:30:00+05:30,LODHA.NS,1.8302,0.6311,0.0163,0.2176,1
2026-06-18 10:45:00+05:30,LODHA.NS,1.929,-0.6109,-0.8109,-0.6595,2
